epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,599.648,0.48706,0.2227,0.00223,0.93634,0.95511,0.95881,0.85778,0.49624,0.32629,0.00351,0.0001883,0.0001883,0.0001883
185,602.874,0.48538,0.21039,0.00224,0.94858,0.95843,0.95807,0.85103,0.49969,0.33666,0.00358,0.0001784,0.0001784,0.0001784
186,606.065,0.49764,0.21181,0.00231,0.96053,0.97403,0.95928,0.86609,0.47817,0.30662,0.00332,0.0001685,0.0001685,0.0001685
187,609.335,0.48414,0.20836,0.00214,0.95795,0.94805,0.95827,0.85839,0.48058,0.31459,0.00331,0.0001586,0.0001586,0.0001586
188,612.45,0.51339,0.23725,0.00226,0.9449,0.94805,0.95749,0.86765,0.48149,0.32172,0.00333,0.0001487,0.0001487,0.0001487
189,615.77,0.46317,0.20399,0.00215,0.91216,0.94402,0.95655,0.86331,0.48254,0.32951,0.00339,0.0001388,0.0001388,0.0001388
190,618.927,0.4516,0.19602,0.00228,0.92482,0.92208,0.95483,0.86124,0.47006,0.33835,0.00328,0.0001289,0.0001289,0.0001289
191,628.681,0.45398,0.209,0.0025,0.9481,0.93506,0.95505,0.86053,0.46808,0.30625,0.00325,0.000119,0.000119,0.000119
192,631.877,0.41774,0.17147,0.0022,0.93543,0.97403,0.95721,0.85764,0.49003,0.29319,0.00346,0.0001091,0.0001091,0.0001091
193,634.989,0.42383,0.16605,0.00237,0.957,0.96104,0.95889,0.86169,0.49687,0.29098,0.00353,9.92e-05,9.92e-05,9.92e-05
194,638.037,0.41635,0.17618,0.00225,0.95886,0.96104,0.95904,0.87187,0.48766,0.28435,0.0034,8.93e-05,8.93e-05,8.93e-05
195,641.301,0.41808,0.16697,0.00215,0.9575,0.97403,0.96023,0.87,0.48729,0.28105,0.00334,7.94e-05,7.94e-05,7.94e-05
196,644.463,0.42285,0.16164,0.0023,0.96142,0.97085,0.96071,0.87114,0.48843,0.27494,0.00335,6.95e-05,6.95e-05,6.95e-05
197,647.668,0.41369,0.1853,0.00225,0.96136,0.97403,0.96057,0.86909,0.49023,0.27218,0.00337,5.96e-05,5.96e-05,5.96e-05
198,650.9,0.40672,0.17747,0.00216,0.96752,0.96104,0.96127,0.8704,0.48826,0.27252,0.00338,4.97e-05,4.97e-05,4.97e-05
199,654.126,0.41949,0.17414,0.00217,0.97398,0.97223,0.96137,0.8705,0.48814,0.27042,0.00341,3.98e-05,3.98e-05,3.98e-05
200,657.216,0.41597,0.18077,0.00222,0.95892,0.97403,0.96124,0.86911,0.4881,0.27249,0.00339,2.99e-05,2.99e-05,2.99e-05
